time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
43.347417,4719,0.00508115,0.01431158,-11.41845703,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.347417,4720,0.00622104,0.01419768,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.379649,4721,0.00669675,0.01450560,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.379649,4722,0.00730694,0.01418185,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.379649,4723,0.00748444,0.01410463,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.411045,4724,0.00804142,0.01479294,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.411045,4725,0.00741024,0.01538540,-11.39648438,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.411045,4726,0.00600687,0.01432955,-11.37451172,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.442703,4727,0.00606642,0.01389186,-11.37451172,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.442703,4728,0.00610915,0.01355319,-11.37451172,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.442703,4729,0.00610768,0.01349605,-11.37451172,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.475605,4730,0.00645846,0.01337793,-11.37451172,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.475605,4731,0.00690275,0.01501911,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.475605,4732,0.00710847,0.01489951,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.506824,4733,0.00597810,0.01449054,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.506824,4734,0.00589941,0.01461559,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.506824,4735,0.00654586,0.01500224,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.506824,4736,0.00577781,0.01524837,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.538684,4737,0.00574672,0.01548181,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.538684,4738,0.00489976,0.01548370,-11.35253906,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.538684,4739,0.00414642,0.01567888,-11.33056641,-9.85839844,0.00000000,0.00000000,0.00000000,0.00000000
43.573175,4740,0.00430815,0.01600072,-11.33056641,-9.83642578,0.00000000,0.00000000,0.00000000,0.00000000
43.573175,4741,0.00469202,0.01517064,-11.33056641,-9.83642578,0.00000000,0.00000000,0.00000000,0.00000000
43.573175,4742,0.00534582,0.01451132,-11.30859375,-9.83642578,0.00000000,0.00000000,0.00000000,0.00000000
