time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
111.450005,12061,0.08402226,0.04199427,-5.15625000,-3.37646484,0.00000000,0.00000000,0.00000000,0.00000000
111.450005,12062,0.08107120,0.04126044,-5.39794922,-3.68408203,0.00000000,0.00000000,0.00000000,0.00000000
111.450005,12063,0.07738278,0.04099147,-5.59570312,-3.90380859,0.00000000,0.00000000,0.00000000,0.00000000
111.484046,12064,0.07754479,0.04102997,-5.90332031,-4.10156250,0.00000000,0.00000000,0.00000000,0.00000000
111.484046,12065,0.07955200,0.04459449,-6.12304688,-4.36523438,0.00000000,0.00000000,0.00000000,0.00000000
111.484046,12066,0.07820901,0.04627609,-6.16699219,-4.65087891,0.00000000,0.00000000,0.00000000,0.00000000
111.519866,12067,0.07805570,0.04594311,-6.18896484,-4.89257812,0.00000000,0.00000000,0.00000000,0.00000000
111.519866,12068,0.07608773,0.04555461,-6.23291016,-5.09033203,0.00000000,0.00000000,0.00000000,0.00000000
111.519866,12069,0.07377696,0.04444339,-6.32080078,-5.17822266,0.00000000,0.00000000,0.00000000,0.00000000
111.545626,12070,0.07369287,0.04271640,-6.51855469,-5.17822266,0.00000000,0.00000000,0.00000000,0.00000000
111.545626,12071,0.07334229,0.04612045,-6.78222656,-5.22216797,0.00000000,0.00000000,0.00000000,0.00000000
111.545626,12072,0.07318193,0.04840100,-6.91406250,-5.28808594,0.00000000,0.00000000,0.00000000,0.00000000
111.576744,12073,0.07246560,0.05190070,-6.95800781,-5.41992188,0.00000000,0.00000000,0.00000000,0.00000000
111.576744,12074,0.07463751,0.05583377,-7.02392578,-5.55175781,0.00000000,0.00000000,0.00000000,0.00000000
111.576744,12075,0.07333816,0.05804106,-7.11181641,-5.68359375,0.00000000,0.00000000,0.00000000,0.00000000
111.609155,12076,0.07288318,0.05839950,-7.30957031,-5.85937500,0.00000000,0.00000000,0.00000000,0.00000000
111.609155,12077,0.07274387,0.05687011,-7.55126953,-6.03515625,0.00000000,0.00000000,0.00000000,0.00000000
111.609155,12078,0.07511210,0.05410958,-7.68310547,-6.23291016,0.00000000,0.00000000,0.00000000,0.00000000
111.609155,12079,0.07305755,0.05014016,-7.74902344,-6.38671875,0.00000000,0.00000000,0.00000000,0.00000000
111.637295,12080,0.06894604,0.04600033,-7.81494141,-6.51855469,0.00000000,0.00000000,0.00000000,0.00000000
111.637295,12081,0.06624104,0.04273519,-7.90283203,-6.62841797,0.00000000,0.00000000,0.00000000,0.00000000
111.637295,12082,0.06887627,0.04005181,-8.05664062,-6.69433594,0.00000000,0.00000000,0.00000000,0.00000000
111.669944,12083,0.06843495,0.03947569,-8.25439453,-6.73828125,0.00000000,0.00000000,0.00000000,0.00000000
111.669944,12084,0.06765248,0.03899232,-8.34228516,-6.82617188,0.00000000,0.00000000,0.00000000,0.00000000
111.669944,12085,0.06626817,0.03891890,-8.38623047,-6.93603516,0.00000000,0.00000000,0.00000000,0.00000000
111.703184,12086,0.06205213,0.03915567,-8.38623047,-7.02392578,0.00000000,0.00000000,0.00000000,0.00000000
111.703184,12087,0.05800334,0.03790769,-8.40820312,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.703184,12088,0.05727327,0.03645536,-8.40820312,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.730984,12089,0.05806583,0.03604171,-8.40820312,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.730984,12090,0.05622697,0.03399224,-8.40820312,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.730984,12091,0.05392715,0.03171987,-8.43017578,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.762179,12092,0.05036107,0.02987128,-8.45214844,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.762179,12093,0.04688832,0.02871361,-8.49609375,-7.04589844,0.00000000,0.00000000,0.00000000,0.00000000
111.762179,12094,0.04403283,0.02803788,-8.54003906,-7.06787109,0.00000000,0.00000000,0.00000000,0.00000000
